$0;1557469449747233300;1.13;KIEKER-SINGLETON;DESKTOP-OUSEP8T;1;false;0;NANOSECONDS;0
$1;1557469499502311800;public void com.thinkgem.jeesite.modules.sys.interceptor.LogInterceptor.postHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,org.springframework.web.servlet.ModelAndView) throws java.lang.Exception;<no-session-id>;7561684511843418130;1557469499502063300;1557469499502294700;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469503434289300;public abstract java.util.List com.thinkgem.jeesite.modules.sys.dao.DictDao.findAllList(java.lang.Object);<no-session-id>;7561684511843418131;1557469501851535200;1557469503432559900;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469503506910000;jeesite:SELECT  			*  		FROM sys_dict  		WHERE del_flag = ?  		ORDER BY type, sort, update_date DESC;<no-session-id>;7561684511843418131;1557469503506900700;1557469503506900700;SQL;1;1;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469503506936900;jeesite:sys_dict;<no-session-id>;7561684511843418131;1557469503506934700;1557469503506934700;DATABASE-TABLE;2;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504200750600;public abstract java.lang.Object com.thinkgem.jeesite.modules.sys.dao.UserDao.get(java.lang.String);<no-session-id>;7561684511843418132;1557469503534559800;1557469504200653600;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504219601800;jeesite:SELECT 			      	a.id,     	a.company_id AS "company.id",     	a.office_id AS "office.id",     	a.login_name,     	a.password,     	a.no, 		a.name, 		a.email, 		a.phone, 		a.mobile, 		a.user_type, 		a.login_ip, 		a.login_date, 		a.remarks, 		a.login_flag, 		a.photo, 		a.create_by AS "createBy.id", 		a.create_date, 		a.update_by AS "updateBy.id", 		a.update_date, 		a.del_flag,     	c.name AS "company.name",     	c.parent_id AS "company.parent.id",     	c.parent_ids AS "company.parentIds",     	ca.id AS "company.area.id",     	ca.name AS "company.area.name",     	ca.parent_id AS "company.area.parent.id",     	ca.parent_ids AS "company.area.parentIds",     	o.name AS "office.name",     	o.parent_id AS "office.parent.id",     	o.parent_ids AS "office.parentIds",     	oa.id AS "office.area.id",     	oa.name AS "office.area.name",     	oa.parent_id AS "office.area.parent.id",     	oa.parent_ids AS "office.area.parentIds",     	cu.id AS "company.primaryPerson.id",     	cu.name AS "company.primaryPerson.name",     	cu2.id AS "company.deputyPerson.id",     	cu2.name AS "company.deputyPerson.name",     	ou.id AS "office.primaryPerson.id",     	ou.name AS "office.primaryPerson.name",     	ou2.id AS "office.deputyPerson.id",     	ou2.name AS "office.deputyPerson.name"       		FROM sys_user a 		  		LEFT JOIN sys_office c ON c.id = a.company_id 		LEFT JOIN sys_area ca ON ca.id = c.area_id 		LEFT JOIN sys_office o ON o.id = a.office_id 		LEFT JOIN sys_area oa ON oa.id = o.area_id 		LEFT JOIN sys_user cu ON cu.id = c.primary_person 		LEFT JOIN sys_user cu2 ON cu2.id = c.deputy_person 		LEFT JOIN sys_user ou ON ou.id = o.primary_person 		LEFT JOIN sys_user ou2 ON ou2.id = o.deputy_person       		WHERE a.id = ?;<no-session-id>;7561684511843418132;1557469504219584600;1557469504219584600;SQL;1;1;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504219628300;jeesite:sys_user;<no-session-id>;7561684511843418132;1557469504219625700;1557469504219625700;DATABASE-TABLE;2;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504219634500;jeesite:sys_office;<no-session-id>;7561684511843418132;1557469504219633200;1557469504219633200;DATABASE-TABLE;3;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504219638600;jeesite:sys_area;<no-session-id>;7561684511843418132;1557469504219637500;1557469504219637500;DATABASE-TABLE;4;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504763434300;public abstract java.util.List com.thinkgem.jeesite.modules.sys.dao.RoleDao.findList(java.lang.Object);<no-session-id>;7561684511843418133;1557469504220024800;1557469504762981700;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504776151000;jeesite:SELECT  			      	a.id,     	a.office_id AS "office.id",     	a.name,     	a.enname,     	a.role_type AS roleType, 		a.data_scope AS dataScope, 		a.remarks, 		a.create_by AS "createBy.id", 		a.create_date, 		a.update_by AS "updateBy.id", 		a.update_date, 		a.del_flag,     	o.name AS "office.name",     	o.code,     	a.useable AS useable,     	a.is_sys AS sysData      , 			ro.office_id AS "officeList.id" 		FROM sys_role a 		LEFT JOIN sys_office o ON o.id = a.office_id 		LEFT JOIN sys_user_role ur ON ur.role_id = a.id 		LEFT JOIN sys_user u ON u.id = ur.user_id 		LEFT JOIN sys_role_office ro ON ro.role_id = a.id 		WHERE a.del_flag = ? AND a.useable=? 		  			AND u.id = ? 		  		  			AND u.login_name = ? 		  		 		 		ORDER BY o.code, a.name;<no-session-id>;7561684511843418133;1557469504776136300;1557469504776136300;SQL;1;1;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504776186800;jeesite:sys_role;<no-session-id>;7561684511843418133;1557469504776182600;1557469504776182600;DATABASE-TABLE;2;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504776200300;jeesite:sys_office;<no-session-id>;7561684511843418133;1557469504776197300;1557469504776197300;DATABASE-TABLE;3;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504776210400;jeesite:sys_user_role;<no-session-id>;7561684511843418133;1557469504776207600;1557469504776207600;DATABASE-TABLE;4;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504776219800;jeesite:sys_user;<no-session-id>;7561684511843418133;1557469504776217400;1557469504776217400;DATABASE-TABLE;5;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504776228500;jeesite:sys_role_office;<no-session-id>;7561684511843418133;1557469504776226300;1557469504776226300;DATABASE-TABLE;6;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504808020400;public void com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.afterCompletion(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.Exception) throws java.lang.Exception;<no-session-id>;7561684511843418134;1557469504807969800;1557469504807977200;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469504814895600;public void com.thinkgem.jeesite.modules.sys.interceptor.LogInterceptor.afterCompletion(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.Exception) throws java.lang.Exception;<no-session-id>;7561684511843418135;1557469504810995700;1557469504814870400;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469505021004800;public abstract java.util.List com.thinkgem.jeesite.modules.sys.dao.MenuDao.findAllList(java.lang.Object);<no-session-id>;7561684511843418136;1557469504818826200;1557469505020926000;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469505024854000;jeesite:SELECT 			  		a.id, 		a.parent_id AS "parent.id", 		a.parent_ids, 		a.name, 		a.href, 		a.target, 		a.icon, 		a.sort, 		a.is_show, 		a.permission, 		a.remarks, 		a.create_by AS "createBy.id", 		a.create_date, 		a.update_by AS "updateBy.id", 		a.update_date, 		a.del_flag, 		p.name AS "parent.name" 	  		FROM sys_menu a 		  		LEFT JOIN sys_menu p ON p.id = a.parent_id       		WHERE a.del_flag = ? 		ORDER BY a.sort;<no-session-id>;7561684511843418136;1557469505024845300;1557469505024845300;SQL;1;1;<no-scenario-id>;<no-scenario-name>;-1.0
